Source,Target,Weight,Time
350,2,1,2012-08-30
89,2,1,2012-08-15
77,2,1,2012-08-09
1785,2,1,2012-07-24
166,2,1,2012-06-25
489,2,1,2012-05-08
25,2,1,2012-05-07
161,2,1,2012-05-01
1475,2,1,2012-03-09
83,2,1,2012-03-01
117,2,1,2012-02-19
146,2,1,2012-02-17
277,2,1,2012-02-17
70,2,1,2012-03-30
1487,2,1,2012-01-18
67,2,1,2012-01-12
175,2,1,2011-11-13
270,2,1,2011-11-13
587,2,1,2011-11-07
871,2,1,2011-11-05
389,2,1,2011-10-14
544,2,1,2011-08-16
2631,2,1,2011-08-08
672,2,1,2011-07-24
137,2,1,2011-07-11
424,2,1,2011-06-26
65,2,1,2011-06-16
1693,2,1,2011-06-14
475,2,1,2011-06-10
35,2,1,2011-06-05
449,2,1,2011-06-03
1998,2,1,2011-06-01
1977,2,1,2011-05-23
915,2,1,2011-05-22
63,2,1,2011-05-15
1957,2,1,2011-05-15
1635,2,1,2011-05-15
508,2,1,2011-05-11
2499,2,1,2011-05-10
2497,2,1,2011-05-10
299,2,1,2011-05-08
1225,2,1,2011-05-06
1232,2,1,2011-05-06
238,2,1,2011-05-05
2488,2,1,2011-05-04
1936,2,1,2011-05-04
382,2,1,2011-05-02
355,2,1,2011-05-02
1090,2,1,2011-04-29
1222,2,1,2011-04-28
21,2,1,2011-04-27
564,2,1,2011-04-22
2459,2,1,2011-04-22
774,2,1,2011-04-20
209,2,1,2011-04-15
1922,2,1,2011-04-14
504,2,1,2011-04-10
987,2,1,2011-04-08
2446,2,1,2011-04-05
986,2,1,2011-03-28
1603,2,1,2011-03-28
379,2,1,2011-02-13
446,2,1,2011-02-09
436,2,1,2011-01-16
512,2,1,2010-12-30
2,37,10,2012-07-24
2,38,9,2014-03-10
2,168,9,2010-11-28
2,4,9,2011-02-21
2,20,8,2012-04-02
2,767,8,2011-06-16
2,23,8,2011-06-16
2,40,8,2011-06-16
2,91,8,2011-06-16
2,113,8,2011-06-16
2,54,8,2011-02-02
2,108,7,2011-12-10
2,469,7,2011-03-28
2,250,7,2011-06-16
2,271,7,2011-06-16
2,471,7,2011-06-16
2,185,6,2012-05-05
2,188,6,2012-04-05
2,31,6,2012-01-04
2,312,6,2011-02-28
2,74,6,2011-02-02
2,119,6,2011-05-22
2,8,5,2013-08-13
2,381,5,2013-02-25
2,223,5,2012-08-14
2,257,5,2012-05-02
2,47,5,2012-03-16
2,17,5,2012-05-04
2,9,5,2011-11-09
2,150,5,2011-06-17
2,7400,5,2011-05-22
2,263,5,2011-05-12
2,42,5,2011-06-02
2,109,5,2011-05-04
2,489,4,2012-05-08
2,145,4,2014-09-29
2,107,4,2013-02-28
2,22,4,2014-02-24
2,473,4,2011-06-02
2,99,4,2011-05-10
2,165,3,2014-08-31
2,24,3,2013-08-16
2,7,3,2013-08-06
2,189,3,2012-06-28
2,787,3,2012-06-03
2,264,3,2012-03-06
2,66,3,2012-04-03
2,562,3,2012-01-27
2,270,3,2011-11-13
2,871,3,2011-11-05
2,15,3,2012-01-24
2,137,3,2012-08-22
2,75,3,2011-12-16
2,353,3,2011-05-04
2,21,3,2012-02-29
2,658,3,2011-05-05
2,45,3,2011-04-04
2,121,3,2012-01-17
2,10,3,2010-11-29
2,164,2,2014-04-08
2,1380,2,2014-02-22
2,2404,2,2014-02-22
2,1691,2,2013-11-27
2,14,2,2013-08-18
2,13,2,2013-08-16
2,139,2,2013-08-16
2,206,2,2013-08-16
2,19,2,2014-02-23
2,318,2,2012-12-11
2,561,2,2012-12-03
2,51,2,2012-07-24
2,90,2,2012-07-22
2,241,2,2012-07-18
2,1494,2,2012-04-05
2,77,2,2012-04-01
2,133,2,2012-03-12
2,70,2,2012-02-13
2,211,2,2012-01-26
2,681,2,2011-11-16
2,272,2,2011-08-05
2,862,2,2011-08-01
2,140,2,2011-07-20
2,217,2,2011-06-01
2,182,2,2011-05-23
2,251,2,2011-05-10
2,1098,2,2011-05-10
2,106,2,2012-07-26
2,503,2,2011-04-08
2,1409,2,2011-04-28
2,446,2,2011-02-18
2,769,2,2011-02-18
2,1209,2,2011-02-02
2,917,2,2011-01-03
2,710,2,2010-12-21
2,1632,2,2010-11-29
2,2006,2,2011-06-03
2,2698,1,2011-02-15
2,1127,1,2010-11-25
2,647,1,2014-06-05
2,126,1,2014-04-24
2,43,1,2014-04-18
2,242,1,2014-02-24
2,87,1,2013-12-16
2,5,1,2013-12-16
2,111,1,2013-11-25
2,1156,1,2013-10-16
2,16,1,2013-08-18
2,412,1,2013-08-18
2,5342,1,2013-08-18
2,95,1,2013-08-16
2,85,1,2013-08-16
2,3,1,2013-08-16
2,219,1,2013-05-02
2,93,1,2013-03-21
2,18,1,2013-02-19
2,350,1,2012-08-30
2,268,1,2012-08-20
2,89,1,2012-08-15
2,1785,1,2012-07-24
2,306,1,2012-06-03
2,25,1,2012-05-07
2,161,1,2012-05-01
2,52,1,2012-03-22
2,97,1,2012-03-06
2,83,1,2012-03-02
2,117,1,2012-02-19
2,146,1,2012-02-17
2,2839,1,2012-01-27
2,1487,1,2012-01-18
2,67,1,2012-01-12
2,175,1,2011-11-13
2,587,1,2011-11-07
2,1475,1,2011-09-03
2,1709,1,2011-07-26
2,672,1,2011-07-24
2,39,1,2011-07-21
2,424,1,2011-06-26
2,1693,1,2011-06-14
2,35,1,2011-06-05
2,449,1,2011-06-03
2,1998,1,2011-06-01
2,1929,1,2011-05-25
2,1977,1,2011-05-23
2,236,1,2011-05-22
2,777,1,2011-05-16
2,63,1,2011-05-15
2,1957,1,2011-05-15
2,1635,1,2011-05-15
2,915,1,2011-05-15
2,65,1,2011-05-13
2,508,1,2011-05-11
2,2499,1,2011-05-10
2,2497,1,2011-05-10
2,299,1,2011-05-08
2,1421,1,2011-05-08
2,1225,1,2011-05-06
2,1232,1,2011-05-06
2,2488,1,2011-05-04
2,1936,1,2011-05-04
2,382,1,2011-05-02
2,355,1,2011-05-02
2,238,1,2011-05-02
2,1090,1,2011-04-29
2,1222,1,2011-04-28
2,564,1,2011-04-22
2,2459,1,2011-04-22
2,774,1,2011-04-20
2,420,1,2011-04-18
2,237,1,2011-04-15
2,209,1,2011-04-15
2,1922,1,2011-04-14
2,532,1,2011-04-13
2,504,1,2011-04-10
2,7401,1,2011-04-10
2,987,1,2011-04-08
2,2446,1,2011-04-05
2,200,1,2011-04-05
2,44,1,2011-03-31
2,986,1,2011-03-28
2,148,1,2011-03-28
2,1603,1,2011-03-28
2,379,1,2011-02-13
2,436,1,2011-01-16
2,512,1,2010-12-30
2,402,1,2010-11-08
2,11,-5,2014-09-29
2,7508,-5,2011-05-27
2,7552,-5,2014-09-29
2,7500,-10,2012-08-23
2,7482,-10,2012-08-23
2,7583,-10,2012-07-01
2,798,-10,2012-06-11
2,7577,-10,2012-04-02
2,7603,-10,2014-09-29
971,3,10,2013-03-01
92,3,10,2013-02-03
7336,3,10,2012-11-18
5,3,8,2013-11-05
1545,3,8,2013-01-27
103,3,8,2013-06-06
207,3,7,2014-02-18
43,3,7,2013-06-07
6,3,7,2013-03-04
7380,3,6,2013-06-19
333,3,6,2013-06-17
287,3,6,2013-06-16
754,3,6,2013-04-03
26,3,5,2013-11-30
34,3,5,2013-07-15
525,3,5,2013-04-13
545,3,5,2013-04-13
56,3,5,2013-04-12
1849,3,5,2013-04-11
557,3,5,2013-06-26
208,3,5,2013-05-16
1558,3,5,2013-04-08
2346,3,5,2013-04-03
974,3,5,2013-11-30
262,3,5,2013-03-30
2001,3,5,2013-03-28
142,3,5,2013-03-30
815,3,5,2013-05-20
120,3,5,2014-02-14
492,3,5,2013-01-01
1175,3,5,2013-03-29
32,3,5,2013-04-11
259,3,5,2013-06-10
177,3,5,2012-12-19
172,3,5,2013-04-13
1347,3,5,2012-11-13
1338,3,5,2012-09-20
105,3,4,2014-01-09
891,3,4,2013-06-19
818,3,4,2013-07-26
890,3,4,2013-04-25
347,3,4,2013-04-08
93,3,4,2013-06-26
1362,3,4,2013-03-14
1547,3,4,2013-03-07
351,3,4,2013-02-18
42,3,4,2013-06-03
123,3,4,2013-02-10
113,3,4,2012-12-29
1056,3,4,2013-01-30
2280,3,4,2013-03-07
879,3,4,2013-02-13
36,3,4,2012-12-17
590,3,3,2013-12-03
3254,3,3,2013-07-13
291,3,3,2013-07-16
3260,3,3,2013-06-23
1174,3,3,2013-04-16
3198,3,3,2013-04-12
460,3,3,2013-04-14
3200,3,3,2013-04-11
30,3,3,2013-11-17
589,3,3,2013-04-10
115,3,3,2013-05-26
433,3,3,2013-04-07
81,3,3,2013-04-05
7509,3,3,2013-03-30
973,3,3,2013-03-22
1555,3,3,2013-04-13
2334,3,3,2013-03-15
3154,3,3,2013-03-13
7595,3,3,2013-03-12
244,3,3,2013-03-19
1361,3,3,2013-03-07
2331,3,3,2013-03-07
1061,3,3,2013-04-12
21,3,3,2013-03-09
1356,3,3,2013-02-19
509,3,3,2013-02-21
969,3,3,2013-02-05
197,3,3,2013-04-03
493,3,3,2013-02-28
124,3,3,2013-01-06
621,3,3,2013-02-17
1036,3,3,2013-02-19
1054,3,3,2012-12-29
1818,3,3,2013-03-02
90,3,3,2013-01-09
358,3,3,2013-03-20
1339,3,3,2012-12-11
396,3,3,2014-04-10
748,3,3,2012-12-26
24,3,3,2013-04-08
13,3,3,2012-11-27
170,3,3,2012-09-20
2336,3,2,2014-05-04
88,3,2,2013-11-26
163,3,2,2013-11-20
158,3,2,2013-11-24
1576,3,2,2013-06-07
2353,3,2,2013-05-08
3221,3,2,2013-04-25
1358,3,2,2013-04-15
136,3,2,2013-04-12
1367,3,2,2013-04-09
7512,3,2,2013-05-21
757,3,2,2013-04-10
49,3,2,2013-06-05
646,3,2,2013-03-28
190,3,2,2013-03-18
1839,3,2,2013-03-22
2328,3,2,2013-03-11
1360,3,2,2013-02-27
7377,3,2,2013-02-25
7431,3,2,2013-02-19
2321,3,2,2013-02-17
125,3,2,2013-03-11
174,3,2,2013-02-26
1548,3,2,2013-02-11
1837,3,2,2013-03-01
173,3,2,2013-11-17
1834,3,2,2013-02-06
107,3,2,2013-02-04
703,3,2,2013-01-26
1456,3,2,2013-01-25
7406,3,2,2013-01-23
1832,3,2,2013-01-23
242,3,2,2013-03-14
3105,3,2,2013-01-19
641,3,2,2013-03-13
320,3,2,2013-01-11
955,3,2,2013-03-13
885,3,2,2013-01-02
632,3,2,2013-02-28
2300,3,2,2012-12-16
702,3,2,2013-04-07
228,3,2,2012-12-18
752,3,2,2012-12-10
2291,3,2,2012-12-10
656,3,2,2012-12-02
877,3,2,2012-11-29
7,3,2,2012-11-26
1043,3,2,2012-11-16
2293,3,1,2014-04-16
58,3,1,2014-06-26
290,3,1,2014-02-13
87,3,1,2014-02-13
72,3,1,2014-01-19
650,3,1,2013-11-27
3328,3,1,2013-11-23
720,3,1,2013-11-22
1379,3,1,2013-11-07
219,3,1,2013-10-04
19,3,1,2013-09-11
309,3,1,2013-09-02
3275,3,1,2013-07-18
1336,3,1,2013-07-05
345,3,1,2013-07-05
336,3,1,2013-07-05
295,3,1,2013-06-28
154,3,1,2013-06-27
1375,3,1,2013-06-22
97,3,1,2013-06-17
435,3,1,2013-05-20
7390,3,1,2013-05-03
753,3,1,2013-05-03
12,3,1,2013-05-02
1853,3,1,2013-04-30
1184,3,1,2013-04-25
1064,3,1,2013-04-20
1560,3,1,2013-04-15
988,3,1,2013-04-14
7341,3,1,2013-04-13
203,3,1,2013-04-13
976,3,1,2013-04-12
1063,3,1,2013-04-12
289,3,1,2013-04-13
454,3,1,2013-04-12
7394,3,1,2013-04-11
3203,3,1,2013-04-11
1844,3,1,2013-04-10
2053,3,1,2013-04-06
1363,3,1,2013-04-04
3181,3,1,2013-04-03
288,3,1,2013-03-30
2263,3,1,2013-03-30
111,3,1,2013-03-29
1843,3,1,2013-03-29
774,3,1,2013-03-19
3132,3,1,2013-03-19
1059,3,1,2013-03-15
2332,3,1,2013-03-15
691,3,1,2013-03-13
1550,3,1,2013-03-08
1060,3,1,2013-03-08
286,3,1,2013-03-07
205,3,1,2013-02-27
1359,3,1,2013-04-18
1459,3,1,2013-02-14
2315,3,1,2013-02-12
135,3,1,2013-02-09
1835,3,1,2013-02-09
10,3,1,2013-02-07
7432,3,1,2013-02-07
1815,3,1,2013-02-06
3127,3,1,2013-02-06
1836,3,1,2013-02-05
296,3,1,2013-02-03
266,3,1,2013-02-01
2311,3,1,2013-01-18
40,3,1,2013-01-09
1129,3,1,2013-01-09
1147,3,1,2013-01-08
2308,3,1,2013-01-07
331,3,1,2013-01-06
27,3,1,2013-09-16
755,3,1,2013-01-04
2306,3,1,2013-01-03
5679,3,1,2013-01-03
1790,3,1,2013-01-10
1523,3,1,2012-12-23
63,3,1,2012-12-22
937,3,1,2012-12-22
100,3,1,2012-12-20
53,3,1,2012-12-20
2298,3,1,2012-12-15
3087,3,1,2012-12-15
1274,3,1,2012-12-12
227,3,1,2012-12-11
1348,3,1,2012-12-10
75,3,1,2012-12-09
2295,3,1,2012-12-09
394,3,1,2012-12-08
3043,3,1,2012-12-05
2285,3,1,2012-12-05
1536,3,1,2012-12-15
883,3,1,2012-12-05
8,3,1,2012-12-04
199,3,1,2012-12-03
2290,3,1,2012-12-03
11,3,1,2012-12-02
1816,3,1,2012-12-01
62,3,1,2012-12-01
95,3,1,2012-11-30
701,3,1,2012-11-17
1524,3,1,2012-11-17
1169,3,1,2012-11-13
749,3,1,2012-10-28
876,3,1,2012-09-20
33,3,-2,2013-04-12
3,5,8,2013-07-05
3,92,8,2012-12-09
3,6,8,2013-02-27
3,207,6,2014-02-13
3,123,6,2013-04-02
3,287,6,2013-06-16
3,103,6,2013-06-06
3,34,5,2013-08-12
3,56,5,2013-04-12
3,142,5,2013-03-30
3,120,5,2014-02-14
3,351,5,2013-11-27
3,333,5,2013-06-17
3,43,5,2013-06-07
3,32,5,2013-04-10
3,1338,5,2012-09-20
3,170,5,2012-09-20
3,105,4,2014-01-09
3,818,4,2013-04-17
3,208,4,2013-05-05
3,974,4,2013-11-30
3,347,4,2013-04-08
3,93,4,2013-06-26
3,973,4,2013-03-22
3,1362,4,2013-03-14
3,1547,4,2013-03-07
3,509,4,2013-02-21
3,197,4,2013-03-14
3,1545,4,2013-02-12
3,1056,4,2013-01-30
3,492,4,2013-01-03
3,2280,4,2013-03-07
3,879,4,2013-02-13
3,36,4,2012-12-01
3,259,4,2013-02-12
3,19,3,2014-03-28
3,291,3,2013-07-16
3,891,3,2013-06-07
3,460,3,2013-04-14
3,30,3,2013-04-11
3,557,3,2013-06-26
3,1849,3,2013-04-10
3,136,3,2013-04-12
3,1558,3,2013-04-08
3,115,3,2013-05-26
3,31,3,2013-04-07
3,890,3,2013-04-12
3,262,3,2013-06-04
3,190,3,2013-03-18
3,1555,3,2013-04-13
3,7595,3,2013-03-12
3,1361,3,2013-03-07
3,971,3,2013-02-28
3,1359,3,2013-04-04
3,1061,3,2013-04-12
3,1356,3,2013-02-19
3,42,3,2013-03-06
3,493,3,2013-02-28
3,331,3,2013-01-06
3,124,3,2013-01-06
3,1824,3,2013-01-06
3,621,3,2013-02-17
3,1036,3,2013-02-19
3,754,3,2012-12-23
3,1054,3,2013-03-08
3,702,3,2013-04-07
3,1818,3,2013-03-02
3,90,3,2013-01-09
3,396,3,2014-04-06
3,24,3,2013-04-08
3,13,3,2012-11-27
3,88,2,2013-11-26
3,163,2,2013-11-20
3,158,2,2013-11-23
3,590,2,2013-11-26
3,247,2,2013-07-16
3,3254,2,2013-07-13
3,1576,2,2013-06-07
3,7380,2,2013-06-05
3,7525,2,2013-07-15
3,2353,2,2013-04-22
3,638,2,2013-04-18
3,1174,2,2013-04-16
3,525,2,2013-04-13
3,289,2,2013-04-12
3,1363,2,2013-04-04
3,2346,2,2013-04-03
3,7512,2,2013-05-21
3,81,2,2013-04-05
3,7509,2,2013-03-30
3,646,2,2013-03-28
3,162,2,2013-03-13
3,1839,2,2013-03-22
3,21,2,2013-03-09
3,244,2,2013-03-19
3,1360,2,2013-02-27
3,7377,2,2013-02-25
3,2321,2,2013-02-17
3,174,2,2013-02-26
3,1548,2,2013-02-11
3,1834,2,2013-02-06
3,107,2,2013-02-04
3,969,2,2013-02-05
3,886,2,2013-01-31
3,1832,2,2013-01-23
3,641,2,2013-03-13
3,2306,2,2013-01-03
3,1790,2,2013-03-16
3,1523,2,2012-12-23
3,63,2,2012-12-22
3,937,2,2012-12-22
3,632,2,2013-02-28
3,2300,2,2012-12-16
3,1175,2,2013-03-29
3,752,2,2012-12-10
3,2295,2,2012-12-09
3,394,2,2012-12-08
3,2291,2,2012-12-10
3,1536,2,2012-12-15
3,358,2,2013-03-20
3,1339,2,2012-12-05
3,748,2,2013-11-27
3,1816,2,2012-12-01
3,7,2,2012-11-26
3,29,2,2012-12-01
3,7336,2,2012-11-18
3,1347,2,2012-11-16
3,290,1,2014-02-13
3,87,1,2014-02-13
3,72,1,2014-01-19
3,3328,1,2013-11-23
3,720,1,2013-11-22
3,650,1,2013-11-29
3,1379,1,2013-11-06
3,309,1,2013-09-02
3,3275,1,2013-07-18
3,1336,1,2013-07-05
3,345,1,2013-07-05
3,295,1,2013-06-28
3,3260,1,2013-06-23
3,1375,1,2013-06-22
3,97,1,2013-06-17
3,2903,1,2013-05-21
3,7390,1,2013-05-03
3,12,1,2013-05-03
3,753,1,2013-05-03
3,1853,1,2013-04-30
3,1184,1,2013-04-25
3,3221,1,2013-04-25
3,1560,1,2013-04-15
3,1358,1,2013-04-15
3,7341,1,2013-04-13
3,203,1,2013-04-13
3,3198,1,2013-04-12
3,976,1,2013-04-12
3,1063,1,2013-04-12
3,454,1,2013-04-12
3,3203,1,2013-04-11
3,3200,1,2013-04-11
3,1367,1,2013-04-09
3,433,1,2013-04-07
3,2053,1,2013-04-06
3,3181,1,2013-04-03
3,288,1,2013-03-31
3,2263,1,2013-03-30
3,757,1,2013-03-29
3,49,1,2013-03-29
3,111,1,2013-03-29
3,1843,1,2013-03-29
3,2336,1,2013-03-21
3,774,1,2013-03-19
3,3132,1,2013-03-19
3,1059,1,2013-03-15
3,2332,1,2013-03-15
3,2334,1,2013-03-15
3,3154,1,2013-03-13
3,691,1,2013-03-13
3,2328,1,2013-03-11
3,1550,1,2013-03-08
3,1060,1,2013-03-08
3,286,1,2013-03-07
3,2331,1,2013-03-07
3,205,1,2013-02-27
3,7431,1,2013-02-19
3,1459,1,2013-02-14
3,2315,1,2013-02-12
3,27,1,2013-02-10
3,1837,1,2013-02-09
3,135,1,2013-02-09
3,1835,1,2013-02-09
3,173,1,2013-02-08
3,125,1,2013-02-08
3,815,1,2013-02-08
3,10,1,2013-02-07
3,7432,1,2013-02-07
3,1815,1,2013-02-06
3,3127,1,2013-02-06
3,1836,1,2013-02-05
3,296,1,2013-02-03
3,266,1,2013-02-01
3,703,1,2013-01-26
3,1456,1,2013-01-25
3,7406,1,2013-01-23
3,242,1,2013-03-14
3,3105,1,2013-01-19
3,2311,1,2013-01-18
3,320,1,2013-01-11
3,40,1,2013-01-09
3,1129,1,2013-01-09
3,1147,1,2013-01-08
3,2308,1,2013-01-07
3,955,1,2013-01-05
3,755,1,2013-01-04
3,5679,1,2013-01-03
3,885,1,2013-01-02
3,100,1,2012-12-20
3,53,1,2012-12-20
3,2298,1,2012-12-15
3,3087,1,2012-12-15
3,228,1,2012-12-12
3,1274,1,2012-12-12
3,227,1,2012-12-11
3,1348,1,2012-12-10
3,75,1,2012-12-09
3,2285,1,2012-12-05
3,883,1,2012-12-05
3,8,1,2012-12-04
3,199,1,2012-12-03
3,2290,1,2012-12-03
3,11,1,2012-12-02
3,656,1,2012-12-02
3,62,1,2012-12-01
3,877,1,2012-11-29
3,95,1,2012-11-27
3,701,1,2012-11-17
3,1524,1,2012-11-17
3,1043,1,2012-11-16
3,116,1,2012-11-08
3,749,1,2012-11-08
3,3049,1,2012-11-08
3,876,1,2012-09-20
3,172,-1,2014-03-16
3,7604,-10,2014-04-24
97,4,10,2012-01-08
215,4,10,2011-07-23
479,4,10,2011-08-22
302,4,10,2011-07-06
39,4,10,2011-06-18
381,4,10,2011-05-01
148,4,10,2011-05-08
7603,4,9,2012-05-24
40,4,9,2011-07-26
312,4,9,2011-06-09
31,4,8,2011-04-25
131,4,8,2011-05-19
859,4,7,2011-06-07
437,4,7,2011-05-23
23,4,7,2011-03-28
37,4,7,2011-05-22
136,4,6,2012-09-20
25,4,6,2012-07-23
9,4,6,2013-07-09
777,4,6,2011-05-27
1398,4,6,2011-05-31
17,4,5,2012-06-03
77,4,5,2011-12-28
1445,4,5,2011-06-27
1009,4,5,2011-06-07
423,4,5,2011-06-07
510,4,5,2011-06-29
65,4,5,2011-12-05
420,4,5,2011-04-25
63,4,5,2012-06-26
224,4,5,2011-05-06
7582,4,5,2011-04-27
16,4,5,2011-04-27
311,4,5,2011-04-02
562,4,5,2011-03-21
223,4,5,2011-04-08
1230,4,5,2011-05-02
74,4,5,2011-01-26
54,4,5,2011-04-04
113,4,5,2010-11-26
119,4,5,2010-12-24
683,4,4,2011-11-12
231,4,4,2011-07-17
1239,4,4,2011-05-26
72,4,4,2011-09-20
567,4,4,2011-05-08
508,4,4,2011-05-11
139,4,4,2011-05-10
466,4,4,2011-05-26
534,4,4,2011-05-14
1085,4,4,2011-04-24
236,4,4,2011-05-23
771,4,4,2011-04-24
150,4,4,2011-05-03
106,4,4,2011-05-17
561,4,4,2011-12-16
768,4,4,2011-01-31
121,4,4,2010-12-14
168,4,4,2011-04-29
1270,4,3,2011-02-19
159,4,3,2012-08-26
177,4,3,2012-05-18
1264,4,3,2011-07-07
578,4,3,2011-06-08
3774,4,3,2011-05-29
1003,4,3,2011-05-26
367,4,3,2011-05-23
1107,4,3,2011-05-20
661,4,3,2011-05-22
274,4,3,2011-09-18
654,4,3,2011-05-13
910,4,3,2011-05-25
1091,4,3,2011-04-29
1401,4,3,2011-03-16
84,4,3,2011-06-14
531,4,3,2011-04-08
237,4,3,2011-02-12
270,4,3,2011-05-01
45,4,3,2011-04-13
501,4,3,2011-01-13
710,4,3,2011-02-17
91,4,3,2010-12-05
583,4,2,2011-06-26
1702,4,2,2011-07-03
3356,4,2,2014-02-21
95,4,2,2012-10-19
22,4,2,2012-09-10
21,4,2,2012-08-10
11,4,2,2012-03-16
47,4,2,2012-01-07
156,4,2,2011-12-19
733,4,2,2011-08-10
356,4,2,2011-06-13
1678,4,2,2011-06-07
1010,4,2,2011-06-07
7596,4,2,2011-06-06
781,4,2,2011-06-05
2017,4,2,2011-06-11
2002,4,2,2011-06-04
572,4,2,2011-06-02
202,4,2,2011-05-27
664,4,2,2011-05-31
1636,4,2,2011-05-25
181,4,2,2011-05-18
326,4,2,2011-05-14
341,4,2,2011-05-14
538,4,2,2011-05-13
88,4,2,2011-05-25
1233,4,2,2011-05-10
111,4,2,2011-05-07
2492,4,2,2011-05-06
536,4,2,2011-05-18
1621,4,2,2011-05-08
1415,4,2,2011-05-07
323,4,2,2011-05-02
1611,4,2,2011-05-02
609,4,2,2011-05-10
353,4,2,2011-04-24
366,4,2,2011-04-19
848,4,2,2011-04-28
1602,4,2,2011-03-31
365,4,2,2011-04-02
249,4,2,2011-03-22
419,4,2,2011-03-23
841,4,2,2011-03-16
468,4,2,2011-03-13
193,4,2,2011-03-02
917,4,2,2011-05-16
250,4,2,2011-03-03
99,4,2,2010-12-18
1816,4,1,2011-03-04
2103,4,1,2011-02-10
2405,4,1,2014-02-21
394,4,1,2012-12-14
227,4,1,2012-12-11
396,4,1,2012-11-27
411,4,1,2012-11-26
1054,4,1,2012-11-25
807,4,1,2012-09-09
178,4,1,2012-08-21
67,4,1,2012-08-20
1038,4,1,2012-07-18
489,4,1,2012-07-08
347,4,1,2012-06-18
38,4,1,2012-05-22
265,4,1,2012-04-19
2201,4,1,2012-04-19
361,4,1,2012-02-27
1295,4,1,2012-02-15
1737,4,1,2012-01-01
1139,4,1,2011-12-29
386,4,1,2011-08-21
140,4,1,2011-08-13
117,4,1,2011-06-29
727,4,1,2011-06-08
2001,4,1,2011-06-05
449,4,1,2011-06-02
1108,4,1,2011-05-26
1642,4,1,2011-05-21
1109,4,1,2011-05-21
918,4,1,2011-05-18
2511,4,1,2011-05-16
570,4,1,2011-05-13
716,4,1,2011-05-09
313,4,1,2011-05-08
718,4,1,2011-05-07
1615,4,1,2011-05-05
1218,4,1,2011-05-04
1086,4,1,2011-05-04
2485,4,1,2011-05-03
109,4,1,2011-05-03
7569,4,1,2011-05-02
1088,4,1,2011-05-01
535,4,1,2011-05-01
2467,4,1,2011-04-28
2468,4,1,2011-04-27
2465,4,1,2011-04-24
401,4,1,2011-04-24
772,4,1,2011-04-19
2454,4,1,2011-04-18
773,4,1,2011-04-15
711,4,1,2011-04-13
7550,4,1,2011-04-04
842,4,1,2011-03-23
153,4,1,2011-06-15
2442,4,1,2011-03-17
840,4,1,2011-03-12
2439,4,1,2011-03-09
379,4,1,2011-03-07
1908,4,1,2011-03-03
512,4,1,2011-03-02
251,4,1,2011-03-02
1087,4,1,2011-04-24
1909,4,1,2011-02-03
446,4,1,2011-01-26
532,4,1,2011-01-24
1209,4,1,2010-12-29
439,4,1,2010-12-27
10,4,1,2010-12-07
4,302,6,2011-06-29
4,7552,6,2011-04-04
4,168,6,2012-05-19
4,77,5,2011-07-30
4,423,5,2011-09-04
4,381,5,2011-06-12
4,63,5,2012-06-25
4,150,5,2011-05-04
4,311,5,2011-08-15
4,23,5,2011-02-11
4,148,5,2011-06-13
4,562,5,2011-05-13
4,45,5,2011-06-02
4,131,5,2011-05-19
4,501,5,2011-05-16
4,40,5,2011-04-04
4,91,5,2011-04-04
4,54,5,2011-04-04
4,119,5,2011-04-04
4,312,5,2010-12-29
4,626,4,2011-06-07
4,136,4,2012-09-02
4,31,4,2012-07-14
4,17,4,2012-06-04
4,683,4,2011-11-12
4,74,4,2011-10-17
4,479,4,2011-08-22
4,39,4,2011-06-30
4,1239,4,2011-05-26
4,1109,4,2011-05-21
4,510,4,2011-06-29
4,777,4,2011-05-22
4,65,4,2011-12-05
4,508,4,2011-05-11
4,534,4,2011-05-14
4,420,4,2011-04-25
4,7401,4,2011-04-10
4,437,4,2011-04-14
4,16,4,2011-04-27
4,223,4,2011-04-08
4,106,4,2011-05-17
4,1230,4,2011-05-02
4,37,4,2011-04-26
4,1270,3,2011-02-19
4,159,3,2012-08-26
4,25,3,2012-07-23
4,177,3,2012-05-18
4,11,3,2012-03-16
4,21,3,2012-01-21
4,215,3,2011-07-30
4,1678,3,2011-07-18
4,1445,3,2011-06-15
4,578,3,2011-06-08
4,1009,3,2011-06-05
4,572,3,2012-10-13
4,202,3,2011-05-27
4,97,3,2012-01-09
4,1108,3,2011-05-27
4,1107,3,2011-05-20
4,1398,3,2011-05-24
4,567,3,2011-05-08
4,274,3,2011-09-18
4,654,3,2011-05-13
4,661,3,2011-05-22
4,466,3,2011-04-29
4,910,3,2011-05-25
4,1091,3,2011-05-31
4,1602,3,2011-03-31
4,365,3,2011-05-12
4,841,3,2011-03-21
4,84,3,2011-06-12
4,379,3,2011-03-15
4,251,3,2011-11-28
4,917,3,2011-05-16
4,270,3,2011-04-28
4,561,3,2011-12-16
4,710,3,2011-02-17
4,121,3,2010-12-14
4,113,3,2010-11-26
4,583,2,2011-06-26
4,1702,2,2011-07-03
4,95,2,2012-10-19
4,1691,2,2012-09-12
4,489,2,2012-07-08
4,2201,2,2012-06-15
4,361,2,2012-02-27
4,47,2,2012-01-07
4,9,2,2011-10-28
4,386,2,2011-08-21
4,140,2,2011-08-13
4,7327,2,2011-07-22
4,1264,2,2011-07-07
4,356,2,2011-06-13
4,2024,2,2011-06-09
4,727,2,2011-06-08
4,1010,2,2011-06-07
